#{"t_start": 1738749049.8012466, "env_id": "None"}
r,l,t
1625.429318,7,74978.232533
1600.301014,7,74978.342056
1614.439277,7,74978.45973
1603.516735,7,74978.600941
1635.153476,7,74978.724573
1626.291853,7,74978.834888
1615.066735,7,74978.941322
1618.823555,7,74979.057984
1613.234598,7,74979.233796
1621.42424,7,74979.434133
1626.912976,7,74979.534053
1609.406022,7,74979.650554
1623.536946,7,74979.756817
1605.639367,7,74979.867476
1562.418948,7,74979.983353
1589.486412,7,74980.096302
1622.17364,7,74980.23615
1634.686349,7,74980.3707
1609.182668,7,74980.47681
1619.979948,7,74980.589996
1627.130573,7,74980.702531
1610.951533,7,74980.812488
1607.148647,7,74980.933157
1597.240706,7,74981.050811
1632.840085,7,74981.158522
1602.475573,7,74981.275493
1626.090993,7,74981.391695
1620.739079,7,74981.501621
1629.950465,7,74981.621269
1608.772508,7,74981.740444
1604.882565,7,74981.88238
1624.49212,7,74982.007311
1616.683049,7,74982.149398
1621.279324,7,74982.309174
1623.567721,7,74982.45772
1618.613851,7,74982.607525
1606.47143,7,74982.729952
1630.477902,7,74982.848076
1621.178675,7,74982.965212
1618.175785,7,74983.085176
1613.555155,7,74983.203123
1620.200064,7,74983.321311
1606.917432,7,74983.506019
1589.266342,7,74983.700436
1603.834242,7,74983.866276
1622.439976,7,74984.034993
1630.878278,7,74984.205284
1624.067045,7,74984.351216
1627.060975,7,74984.496269
1611.885483,7,74984.665372
1601.008852,7,74984.83771
1612.257194,7,74985.007559
1617.257393,7,74985.179448
1631.170911,7,74985.286227
1630.492545,7,74985.398306
1593.426273,7,74985.50522
1631.573365,7,74985.630722
1620.295687,7,74985.736111
1632.850055,7,74985.857309
1612.267242,7,74985.967862
1631.972855,7,74986.078668
1622.935897,7,74986.187726
1626.266171,7,74986.29871
1608.905298,7,74986.401424
1622.835145,7,74986.520366
1570.209501,7,74986.64735
1612.541702,7,74986.746743
1633.596296,7,74986.847865
1623.096236,7,74986.948776
1607.826627,7,74987.066482
1617.954822,7,74987.202497
1619.025449,7,74987.322318
1604.254767,7,74987.425534
1606.159689,7,74987.532439
1595.60226,7,74987.661073
1618.201317,7,74987.761796
1632.589719,7,74987.897227
1612.664036,7,74988.033764
1624.953035,7,74988.156689
1611.236544,7,74988.640104
1636.664998,7,74988.761363
1613.788322,7,74988.869989
1618.036496,7,74988.989767
1618.646092,7,74989.104806
1631.238866,7,74989.261986
1608.498824,7,74989.437216
1624.234093,7,74989.635601
1620.421625,7,74989.783713
1632.958009,7,74989.970841
1627.137749,7,74990.176418
1629.156604,7,74990.395886
1626.906837,7,74991.178043
1626.105844,7,74991.316429
1616.456586,7,74991.439994
1632.447952,7,74991.563788
1609.485234,7,74991.747845
1634.912332,7,74991.880906
1626.297193,7,74991.996834
1605.826976,7,74992.170208
1610.650693,7,74992.303855
1633.792628,7,74992.437013
1623.755706,7,74992.574283
1630.028396,7,74992.703329
1615.026746,7,74992.821804
1607.247353,7,74992.934559
1604.810621,7,74993.05408
1626.522014,7,74993.168905
1594.368819,7,74993.292314
1608.788857,7,74993.408859
1626.627881,7,74993.527352
1601.666693,7,74993.676868
1624.092683,7,74993.79117
1621.723149,7,74993.908291
1608.07205,7,74994.040471
1593.947037,7,74994.169695
1595.64161,7,74994.283565
1603.502755,7,74994.411696
1628.42086,7,74994.529962
1621.511925,7,74994.673018
1604.033438,7,74994.790412
1609.127229,7,74994.909312
1624.735761,7,74995.021146
1623.527997,7,74995.141964
1618.866247,7,74995.269206
1609.223388,7,74995.38088
1615.144337,7,74995.492663
1608.400625,7,74995.618018
1608.417007,7,74995.736938
1618.880219,7,74995.856445
1605.423055,7,74995.97438
1627.199963,7,74996.087645
1607.920276,7,74996.21733
1636.34539,7,74996.372817
1622.620842,7,74996.486255
1618.832341,7,74996.67999
1632.321078,7,74996.839085
1625.934387,7,74996.975947
1626.355552,7,74997.102948
1625.303427,7,74997.233639
1613.773823,7,74997.351777
1614.929489,7,74997.458344
1624.659928,7,74997.569772
1620.659898,7,74997.698316
1611.427345,7,74997.833433
1578.228144,7,74998.045694
1629.571308,7,74998.213498
1627.539221,7,74998.356864
1623.670364,7,74998.5118
1617.347448,7,74998.702182
1625.442263,7,74998.870505
1621.099697,7,74999.035395
1574.147323,7,74999.195202
1628.990817,7,74999.344168
1622.058612,7,74999.484049
1613.084458,7,74999.664597
1625.878276,7,74999.800726
1628.210667,7,74999.897027
1585.728548,7,75000.032773
1606.182975,7,75000.145028
1622.494162,7,75000.281158
1619.655055,7,75000.437719
1592.359136,7,75000.551416
1610.664296,7,75000.676115
1623.267298,7,75000.776169
1605.102137,7,75000.898236
1625.197214,7,75001.037815
1624.80988,7,75001.15581
1603.439678,7,75001.281248
1619.726422,7,75001.384629
1631.473992,7,75001.492848
1625.343543,7,75001.61381
1618.704056,7,75001.743962
1619.725025,7,75001.887836
1616.611047,7,75002.015842
1617.444488,7,75002.140901
1607.776529,7,75002.278732
1622.387026,7,75002.403345
1629.382971,7,75002.660054
1617.846769,7,75002.775691
1629.887161,7,75003.253215
1618.794077,7,75003.378032
1614.590557,7,75003.484544
1619.15875,7,75003.611131
1636.247562,7,75003.768037
1623.183323,7,75003.921708
1617.207499,7,75004.066319
1630.876141,7,75004.229157
1625.575268,7,75004.352953
1607.477755,7,75004.508772
1619.98007,7,75004.715836
1615.813071,7,75004.925887
1625.551268,7,75005.12949
1612.861058,7,75005.363067
1631.308093,7,75005.516627
1630.136157,7,75005.649645
1616.910272,7,75005.799007
1628.541269,7,75005.921119
1634.151219,7,75006.040687
1586.012636,7,75006.213658
1635.282299,7,75006.332876
1629.854731,7,75006.44259
1601.174424,7,75006.56349
1617.454927,7,75006.704459
1626.380954,7,75006.811867
1624.415475,7,75006.947559
1617.900045,7,75007.082586
1617.233072,7,75007.211202
1614.544184,7,75007.328691
1602.971867,7,75007.44695
1616.892834,7,75007.578534
1635.289639,7,75007.790606
1622.696207,7,75007.901278
1632.921622,7,75008.005762
1608.686474,7,75008.106167
1610.770348,7,75008.210957
1599.909958,7,75008.312445
1623.202769,7,75008.420247
1636.664998,7,75008.526489
1613.705704,7,75008.645048
1636.622206,7,75008.75178
1615.319278,7,75008.853978
1618.519342,7,75008.961423
1629.051255,7,75009.086258
1613.348396,7,75009.208005
1617.959649,7,75009.322814
1624.808156,7,75009.443495
1636.30858,7,75009.557378
1626.641363,7,75009.686563
1598.367998,7,75009.817805
1617.941948,7,75009.920859
1625.870711,7,75010.049238
1621.003213,7,75010.167502
1619.116727,7,75010.336583
1609.718643,7,75010.448884
1617.466153,7,75010.561351
1633.355845,7,75010.684727
1610.089606,7,75010.795016
1620.284713,7,75011.545993
1636.661765,7,75011.668553
1585.629973,7,75011.8165
1615.042647,7,75011.947335
1627.684319,7,75012.082568
1619.263201,7,75012.200269
1618.935752,7,75012.332322
1625.98132,7,75012.464964
1596.716219,7,75012.657199
1608.038923,7,75012.823143
1602.604896,7,75013.001604
1621.840485,7,75013.181976
1619.963549,7,75013.354779
1621.31094,7,75013.53011
1628.082744,7,75013.710403
1626.264148,7,75013.870524
1606.98516,7,75014.039826
1618.794541,7,75014.212376
1612.039717,7,75014.343884
1615.27745,7,75014.454621
1621.954054,7,75014.572774
1623.155361,7,75014.711651
1636.59595,7,75014.822288
1609.593992,7,75014.929203
1623.939611,7,75015.026871
1619.54347,7,75015.125084
1620.002422,7,75015.242904
1636.333738,7,75015.346453
1627.962572,7,75015.445071
1631.814375,7,75015.559259
1627.08485,7,75015.681659
1611.104091,7,75015.781421
1608.040535,7,75015.897571
1625.090229,7,75016.01575
1605.669921,7,75016.131228
1625.089942,7,75016.242793
1621.415663,7,75016.393447
1623.582311,7,75016.583779
1616.156808,7,75016.705648
1614.481526,7,75016.84331
1624.902371,7,75017.026746
1628.563108,7,75017.137393
1607.540947,7,75017.654114
1629.549639,7,75017.761239
1616.412994,7,75017.863227
1627.465938,7,75017.968626
1607.951896,7,75018.076989
1631.399638,7,75018.179627
1604.347928,7,75018.337356
1629.185199,7,75018.481302
1633.319643,7,75018.65398
1606.435475,7,75018.799503
1622.679427,7,75019.04176
1620.598944,7,75019.308385
1636.622206,7,75019.533884
1607.274022,7,75019.748454
1614.796077,7,75019.902853
1614.133748,7,75020.048725
1624.565704,7,75020.167547
1629.039741,7,75020.340443
1636.661765,7,75020.458236
1624.693766,7,75020.572934
1635.629157,7,75020.736927
1617.84357,7,75020.840567
1597.132308,7,75020.978815
1630.088095,7,75021.124146
1618.821185,7,75021.232462
1610.502958,7,75021.336689
1630.533439,7,75021.453028
1633.271349,7,75021.559651
1581.754695,7,75021.74995
1615.747153,7,75021.880453
1620.520807,7,75021.992219
1610.137802,7,75022.104805
1628.984794,7,75022.23001
1625.483117,7,75022.348417
1622.237279,7,75022.477095
1634.66194,7,75022.607535
1633.28269,7,75022.735651
1629.402627,7,75022.848449
1615.801366,7,75022.957201
1613.43753,7,75023.072604
1608.743719,7,75023.242407
1634.691535,7,75023.373611
1616.61998,7,75023.496079
1625.080685,7,75023.615068
1629.553307,7,75023.731636
1609.976039,7,75023.845701
1607.572709,7,75023.956002
1619.33014,7,75024.086549
1607.10504,7,75024.214081
1626.594348,7,75024.331329
1623.419649,7,75024.447596
1615.754797,7,75024.563
1631.672689,7,75024.703528
1629.335815,7,75024.835212
1636.622206,7,75024.971178
1618.826967,7,75025.10616
1622.514498,7,75025.224875
1611.184831,7,75025.347884
1603.452908,7,75025.463759
1596.16902,7,75025.619115
1604.207078,7,75025.748767
1612.989531,7,75025.8764
1635.760222,7,75025.99578
1589.369944,7,75026.107705
1621.414629,7,75026.224959
1621.214095,7,75026.350966
1621.035989,7,75026.46407
1619.362232,7,75026.576589
1610.351069,7,75026.70574
1633.121778,7,75026.82895
1630.132145,7,75026.98432
1616.47079,7,75027.131589
1594.269386,7,75027.285659
1621.664438,7,75027.433875
1619.141917,7,75027.585067
1621.074113,7,75027.742141
1627.202713,7,75027.896203
1636.599042,7,75028.062923
1628.617572,7,75028.214795
1633.618695,7,75028.378129
1629.123057,7,75028.559348
1628.876488,7,75028.75445
1622.422094,7,75028.876308
1611.564172,7,75029.010565
1625.893788,7,75029.131892
1614.228644,7,75029.261477
1614.49014,7,75029.377435
1627.986534,7,75029.493297
1623.719103,7,75029.628625
1598.944734,7,75029.759663
1595.466476,7,75029.873179
1628.325704,7,75030.061754
1614.140902,7,75030.187654
1615.765955,7,75030.314437
1615.658158,7,75030.428823
1630.664957,7,75030.542915
1608.169308,7,75030.672979
1616.941437,7,75030.790849
1626.230655,7,75030.942138
1630.151918,7,75031.095551
1611.57987,7,75031.551448
1619.276202,7,75031.73
1610.828468,7,75031.922143
1624.086319,7,75032.035889
1630.018487,7,75032.878935
1617.586918,7,75033.175724
1634.244842,7,75033.479216
1633.219438,7,75033.751439
1614.2095,7,75033.928414
1611.541869,7,75034.057875
1607.250732,7,75034.197953
1614.114793,7,75034.340581
1623.535665,7,75034.483794
1618.389078,7,75034.61227
1610.23163,7,75034.726067
1611.973224,7,75034.853884
1634.449315,7,75034.962628
1631.157953,7,75035.090497
1631.574409,7,75035.212188
1632.335843,7,75035.335702
1616.804134,7,75035.446929
1616.116679,7,75035.568682
1620.413815,7,75035.694857
1627.915525,7,75035.813069
1630.421023,7,75035.946154
1603.510777,7,75036.069801
1601.485571,7,75036.189109
1627.125703,7,75036.319042
1610.617992,7,75036.424758
1602.154869,7,75036.536025
1622.212417,7,75036.657942
1603.649921,7,75036.767155
1598.559188,7,75036.889065
1608.678323,7,75037.022862
1613.257487,7,75037.180594
1600.460803,7,75037.290129
1628.759546,7,75037.408266
1615.778219,7,75037.526641
1577.853057,7,75037.647556
1610.601086,7,75037.766454
1596.28342,7,75037.890929
1607.687837,7,75038.038728
1625.965178,7,75038.169402
1627.306298,7,75038.300612
1631.554663,7,75038.427416
1618.165557,7,75038.560848
1618.439953,7,75038.700219
1629.667348,7,75038.822974
1602.734758,7,75038.948242
1633.984491,7,75039.085161
1624.803418,7,75039.214444
1631.137693,7,75039.334277
1614.802214,7,75039.458189
1623.521382,7,75039.632363
1614.045438,7,75039.774362
1608.999295,7,75039.901126
1608.812725,7,75040.024549
1597.780536,7,75040.146888
1609.283458,7,75040.276133
1622.228232,7,75040.417662
1600.516943,7,75040.556704
1628.894807,7,75040.684609
1611.472729,7,75040.801663
1632.487061,7,75041.012774
1617.959478,7,75041.1681
1623.00892,7,75041.324706
1636.509176,7,75041.479708
1606.564553,7,75041.648174
1622.160949,7,75041.807148
1625.580393,7,75041.97256
1618.009731,7,75042.132073
1614.101294,7,75042.303934
1619.80515,7,75042.501843
1600.667995,7,75042.656875
1629.310821,7,75042.801234
1616.005828,7,75042.922075
1618.939822,7,75043.037781
1598.307695,7,75043.145414
1628.043784,7,75043.270139
1627.91629,7,75043.380463
1624.556732,7,75043.489178
1597.297734,7,75043.618595
1626.659838,7,75043.729794
1635.126871,7,75043.845105
1634.272466,7,75044.054733
1623.468089,7,75044.161745
1636.395275,7,75044.352166
1621.951892,7,75044.451841
1580.028819,7,75044.564843
1610.747672,7,75044.69139
1626.650918,7,75044.80303
1635.911007,7,75044.933598
1634.632882,7,75045.07276
1601.346534,7,75045.196754
1626.109749,7,75045.338792
1630.189389,7,75045.474803
1631.772259,7,75045.591319
1626.916512,7,75045.709393
1629.728892,7,75045.819029
1607.413732,7,75045.939803
1624.709657,7,75046.375332
1610.461074,7,75046.482556
1636.661765,7,75046.639979
1630.156945,7,75046.778047
1604.45076,7,75046.913607
1636.599042,7,75047.067619
1599.777599,7,75047.228276
1609.476156,7,75047.414468
1635.118311,7,75047.561071
1613.30519,7,75047.75214
1613.891115,7,75047.970722
1635.387554,7,75048.184299
1628.527996,7,75048.353861
1616.783748,7,75048.489157
1616.249722,7,75048.63078
1622.331516,7,75048.749453
1613.401666,7,75048.869364
1612.402428,7,75048.993068
1636.595912,7,75049.114204
1622.880905,7,75049.227627
1595.196876,7,75049.354534
1618.917244,7,75049.473718
1617.303544,7,75049.61628
1632.139468,7,75049.751154
1614.713027,7,75049.865462
1630.012007,7,75049.984487
1634.99536,7,75050.106092
1625.475806,7,75050.219894
1610.565443,7,75050.341865
1630.141278,7,75050.464237
1610.993123,7,75050.578574
1611.970149,7,75050.714785
1623.459972,7,75050.82697
1598.349267,7,75050.951814
1623.136232,7,75051.097938
1628.75614,7,75051.221254
1600.42809,7,75051.341158
1616.054367,7,75051.45571
1611.460651,7,75051.5717
1605.134131,7,75051.6967
1602.863157,7,75051.851895
1636.622206,7,75052.019592
1600.748901,7,75052.146095
1630.217423,7,75052.259849
1589.02851,7,75052.381186
1625.963851,7,75052.528467
1625.05501,7,75052.655574
1625.228936,7,75052.773606
1625.082832,7,75052.885099
1601.706915,7,75052.997796
1605.948596,7,75053.719764
1625.598047,7,75053.855764
1606.391276,7,75053.968206
1622.765936,7,75054.085601
1631.754874,7,75054.227396
1621.168398,7,75054.449933
1610.907908,7,75054.579524
1629.805235,7,75054.712049
1605.122705,7,75054.844723
1611.162514,7,75054.970535
1608.947852,7,75055.097532
1636.664998,7,75055.221425
1625.016262,7,75055.343282
1616.924594,7,75055.463402
1604.244313,7,75055.582515
1629.218968,7,75055.758144
1632.235459,7,75055.921396
1623.001592,7,75056.069759
1636.36778,7,75056.220543
1608.627376,7,75056.412107
1630.507458,7,75056.614141
1625.728893,7,75056.800402
1606.57589,7,75056.971695
1622.295926,7,75057.173717
1629.280249,7,75057.341711
1623.641254,7,75057.487743
1612.649082,7,75057.608976
1591.422387,7,75057.736017
1615.646675,7,75057.94317
1575.028357,7,75058.050603
1627.133913,7,75058.171086
1605.697226,7,75058.28412
1604.296937,7,75058.396695
1605.615352,7,75058.509095
1621.388916,7,75058.632637
1593.409924,7,75058.746231
1627.43133,7,75058.880387
1625.969413,7,75059.046539
1610.711268,7,75059.246267
1624.153025,7,75059.36879
1630.24479,7,75059.486591
1618.884961,7,75059.632646
1636.224357,7,75059.741179
1624.796778,7,75059.876957
1613.60636,7,75060.060644
1604.065412,7,75060.1695
1616.724961,7,75060.291595
1622.273837,7,75060.408926
1609.655989,7,75060.522526
1599.660507,7,75060.645103
1613.152435,7,75061.757769
1626.322227,7,75061.897821
1603.479341,7,75062.030386
1600.134909,7,75062.166282
1608.991396,7,75062.28752
1596.320618,7,75062.408087
1619.610547,7,75062.54031
1617.046931,7,75062.68127
1632.201475,7,75062.804147
1618.764188,7,75062.969246
1621.893084,7,75063.175703
1606.290544,7,75063.399421
1599.501154,7,75063.58924
1632.694342,7,75063.723701
1624.992314,7,75063.855331
1630.768061,7,75063.982419
1629.458138,7,75064.118814
1636.492152,7,75064.235773
1612.799373,7,75064.369533
1603.481584,7,75064.522291
1622.152474,7,75064.690339
1630.499684,7,75064.819868
1629.803862,7,75064.9394
1611.48524,7,75065.063899
1627.041173,7,75065.18818
1621.327336,7,75065.320163
1616.807484,7,75065.435681
1633.706533,7,75065.554267
1610.176133,7,75065.692229
1604.597151,7,75065.839883
1626.639413,7,75065.971665
1633.823355,7,75066.10564
1621.407514,7,75066.259953
1612.114024,7,75066.371475
1627.119892,7,75066.489697
1625.133322,7,75066.618627
1627.452697,7,75066.749856
1636.729776,7,75066.868114
1625.748468,7,75066.985104
1632.123893,7,75067.104213
1596.768564,7,75067.231117
1616.291551,7,75067.347899
1636.622206,7,75067.46423
1597.727693,7,75067.589968
1601.027176,7,75067.730924
